conversion_id,publisher_id,campaign_id,conversion_time,conversion_date,conversion_date_time,click_time,click_date,click_date_time,currency,publisher_reference,advertiser_reference,conversion_reference,campaign_title,publisher_name,source_referer,conversion_status,conversion_lag,publisher_commission,creative_type,creative_id,specific_creative_id,value,customer_type,conversion_item_id,sku,category,item_value,item_publisher_commission,item_status,publisher_self_bill_id,reject_reason,country,last_update,payable,voucher_codes,ref_device,ref_user_context,ref_partnership_model,ref_traffic_source,ref_conversion_metric,clickref,quantity,ref_origin,payment_status,self_bill_request_date,self_bill_release_date,meta_conversion_access_tier,meta_conversion_app_name,meta_conversion_app_tracking,meta_conversion_appsflyer_sdk_version,meta_conversion_attribution,meta_conversion_contents,meta_conversion_context,meta_conversion_customer_repeat_visits,meta_conversion_ddp_ship_total,meta_conversion_delivery_costs,meta_conversion_device,meta_conversion_device_brand,meta_conversion_device_city,meta_conversion_device_ip,meta_conversion_device_language,meta_conversion_discount_promotional_total,meta_conversion_hashed_email,meta_conversion_hashed_phone,meta_conversion_itemIds,meta_conversion_language,meta_conversion_mmp,meta_conversion_model,meta_conversion_payload,meta_conversion_payment_provider,meta_conversion_product_revenue,meta_conversion_return,meta_conversion_return_date,meta_conversion_sale_value,meta_conversion_tax,meta_conversion_tot_revenue,meta_conversion_tuid,meta_conversion_user_id,meta_item_affiliation,meta_item_app_name,meta_item_app_tracking,meta_item_appsflyer_sdk_version,meta_item_brand,meta_item_category2,meta_item_category3,meta_item_category4,meta_item_category5,meta_item_child_sku,meta_item_colour,meta_item_commission_bucket,meta_item_context,meta_item_credit_global,meta_item_device_brand,meta_item_device_city,meta_item_device_ip,meta_item_device_language,meta_item_dimension14,meta_item_dimension15,meta_item_dimension16,meta_item_dimension17,meta_item_dimension19,meta_item_dimension20,meta_item_dimension21,meta_item_dimension22,meta_item_dimension23,meta_item_dimension24,meta_item_dimension25,meta_item_dimension26,meta_item_dimension27,meta_item_dimension34,meta_item_dimension35,meta_item_dimension36,meta_item_dimension40,meta_item_dimension41,meta_item_dimension42,meta_item_dimension43,meta_item_dimension49,meta_item_dimension56,meta_item_dimension6,meta_item_dimension62,meta_item_dimension73,meta_item_dimension74,meta_item_discount,meta_item_discounted,meta_item_exclusive,meta_item_gbp_amount,meta_item_gender,meta_item_gross_value,meta_item_group,meta_item_in_stock,meta_item_index,meta_item_item_product_group,meta_item_list_id,meta_item_list_name,meta_item_metric1,meta_item_metric2,meta_item_metric3,meta_item_metric4,meta_item_model,meta_item_name,meta_item_parent_sku,meta_item_product,meta_item_product_identifier,meta_item_promotion_type_id,meta_item_size,meta_item_taxonomy,meta_item_tuid,meta_item_variant,meta_item_voucher
1101l2376811052,1101l338149,1100l6230,22:36:50,2025-08-28,"2025-08-28 22:36:50",,,,USD,,,APPORKSA80034007708237,"Level Shoes Global",digizag11,,pending,0,39.2256,,,,392.256,new,1100l1038905613,031626391732,BAGS,392.256,39.2256,pending,,,SA,"2025-08-30 01:08:29",false,DH40,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TORY BURCH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,TOTES,,,
1110l55946458,1101l338149,1100l6216,22:32:21,2025-08-28,"2025-08-28 22:32:21",,,,USD,,,MSA60360771,"Mamas and Papas",digizag11,,pending,0,6.808,,,,85.1002,,1110l21514888,217660466,highchairs,79.0504,6.324,pending,,,SA,"2025-08-28 22:32:26",false,DZ48,Mobile,"Mobile App","Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,m_app,,,,mobile,,,,,,af300e40c89b69cc4661331c7feafdeff542d773aa6c6e87bfd2d20f2dc85510,4960e4112e5543236c1ff0e934480a03ce14b1c53b54d282d5d0e0f0b4c577e6,"[""217660466"",""217449397""]",ar_SA,adjust,,,,319.31,,,,,407.2,,02293829,,,,,"Mamas & Papas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,DZ48
1110l55946458,1101l338149,1100l6216,22:32:21,2025-08-28,"2025-08-28 22:32:21",,,,USD,,,MSA60360771,"Mamas and Papas",digizag11,,pending,0,6.808,,,,85.1002,,1110l21514889,217449397,accessories,6.0498,0.484,pending,,,SA,"2025-08-28 22:32:26",false,DZ48,Mobile,"Mobile App","Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,m_app,,,,mobile,,,,,,af300e40c89b69cc4661331c7feafdeff542d773aa6c6e87bfd2d20f2dc85510,4960e4112e5543236c1ff0e934480a03ce14b1c53b54d282d5d0e0f0b4c577e6,"[""217660466"",""217449397""]",ar_SA,adjust,,,,319.31,,,,,407.2,,02293829,,,,,"Mamas & Papas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,DZ48
1110l55945329,1101l338149,1100l6216,22:24:55,2025-08-28,"2025-08-28 22:24:55",,,,USD,,,MSA60360846,"Mamas and Papas",digizag11,,pending,0,35.0454,,,,438.0674,,1100l1038727582,commercesetstrada2pcliner1,hidden-categories,405.5635,32.4451,pending,,,SA,"2025-08-28 22:25:01",false,,Mobile,"Mobile App",CPA,Affiliate,Standard,,1,Partnerize,,,,,,,,,,m_app,,,,mobile,,,,,,97dcda7340eec8c7a718a1bc08b365ff61fb0730ddb1271f5ea64c78d5b99431,cd3fccde2a23ddf260a083145087c6bc8fb02225308d6677a0545981013c6b3e,"[""commercesetstrada2pcliner1"",""218490571""]",ar_SA,adjust,,,,1643.7,,,,,1890.25,,02266129,,,,,"Mamas & Papas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,
1110l55945329,1101l338149,1100l6216,22:24:55,2025-08-28,"2025-08-28 22:24:55",,,,USD,,,MSA60360846,"Mamas and Papas",digizag11,,pending,0,35.0454,,,,438.0674,,1100l1038727583,218490571,clothing-unisex-all-in-ones-rompers,32.5039,2.6003,pending,,,SA,"2025-08-28 22:25:01",false,DZ48,Mobile,"Mobile App",CPA,Affiliate,Standard,,1,Partnerize,,,,,,,,,,m_app,,,,mobile,,,,,,97dcda7340eec8c7a718a1bc08b365ff61fb0730ddb1271f5ea64c78d5b99431,cd3fccde2a23ddf260a083145087c6bc8fb02225308d6677a0545981013c6b3e,"[""commercesetstrada2pcliner1"",""218490571""]",ar_SA,adjust,,,,1643.7,,,,,1890.25,,02266129,,,,,"Mamas & Papas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,DZ48
1101l2376811049,1101l338149,1100l6230,22:13:44,2025-08-28,"2025-08-28 22:13:44",,,,USD,,,APPENKSA80033007710526,"Level Shoes Global",digizag11,,pending,0,15.8571,,,,158.5705,new,1100l1038905612,023326816164,SHOES,158.5705,15.8571,pending,,,SA,"2025-08-30 01:08:29",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MICHAEL KORS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,SANDALS,,,
1100l2314186282,1101l338149,1100l6230,21:07:07,2025-08-28,"2025-08-28 21:07:07",,,,USD,,,APPORKWT80036000018434,"Level Shoes Global",digizag11,,pending,0,5.8598,,,,117.1954,existing,1011l1042212294,000227365296,SHOES,117.1954,5.8598,pending,,,KW,"2025-08-30 01:08:17",false,DH40,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADIDAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1101l2376338999,1101l338149,1100l6216,20:23:20,2025-08-28,"2025-08-28 20:23:20",,,,USD,,,MSA60360766,"Mamas and Papas",digizag11,,pending,0,12.2604,,,,153.2548,,1101l1040972327,216153297,playmats-gyms,54.1711,4.3337,pending,,,SA,"2025-08-28 20:23:23",false,DZ48,Mobile,"Mobile App","Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,m_app,,,,mobile,,,,,,276fced6946dcc52582e11b9339d014ba9e7982677023839bb875b8fb61f9544,c62d6ff23909ae3ccbfbd0202244e53b340b2aee7017fb075a003206789e3f90,"[""216153297"",""216153298"",""215434846"",""215699109""]",ar_SA,adjust,,,,575.04,,,,,661.3,,02113790,,,,,"Mamas & Papas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,DZ48
1101l2376338999,1101l338149,1100l6216,20:23:20,2025-08-28,"2025-08-28 20:23:20",,,,USD,,,MSA60360766,"Mamas and Papas",digizag11,,pending,0,12.2604,,,,153.2548,,1101l1040972328,216153298,playmats-gyms,32.5038,2.6003,pending,,,SA,"2025-08-28 20:23:23",false,DZ48,Mobile,"Mobile App","Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,m_app,,,,mobile,,,,,,276fced6946dcc52582e11b9339d014ba9e7982677023839bb875b8fb61f9544,c62d6ff23909ae3ccbfbd0202244e53b340b2aee7017fb075a003206789e3f90,"[""216153297"",""216153298"",""215434846"",""215699109""]",ar_SA,adjust,,,,575.04,,,,,661.3,,02113790,,,,,"Mamas & Papas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,DZ48
1101l2376338999,1101l338149,1100l6216,20:23:20,2025-08-28,"2025-08-28 20:23:20",,,,USD,,,MSA60360766,"Mamas and Papas",digizag11,,pending,0,12.2604,,,,153.2548,,1101l1040972329,215434846,travel-activity-toys,17.5311,1.4025,pending,,,SA,"2025-08-28 20:23:23",false,DZ48,Mobile,"Mobile App","Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,m_app,,,,mobile,,,,,,276fced6946dcc52582e11b9339d014ba9e7982677023839bb875b8fb61f9544,c62d6ff23909ae3ccbfbd0202244e53b340b2aee7017fb075a003206789e3f90,"[""216153297"",""216153298"",""215434846"",""215699109""]",ar_SA,adjust,,,,575.04,,,,,661.3,,02113790,,,,,"Mamas & Papas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,DZ48
