conversion_id,publisher_id,campaign_id,conversion_time,conversion_date,conversion_date_time,click_time,click_date,click_date_time,currency,publisher_reference,advertiser_reference,conversion_reference,campaign_title,publisher_name,source_referer,conversion_status,conversion_lag,publisher_commission,creative_type,creative_id,specific_creative_id,value,customer_type,conversion_item_id,sku,category,item_value,item_publisher_commission,item_status,publisher_self_bill_id,reject_reason,country,last_update,payable,voucher_codes,ref_device,ref_user_context,ref_partnership_model,ref_traffic_source,ref_conversion_metric,clickref,quantity,ref_origin,payment_status,self_bill_request_date,self_bill_release_date,meta_conversion_access_tier,meta_conversion_app_name,meta_conversion_app_tracking,meta_conversion_appsflyer_sdk_version,meta_conversion_attribution,meta_conversion_contents,meta_conversion_context,meta_conversion_customer_repeat_visits,meta_conversion_ddp_ship_total,meta_conversion_delivery_costs,meta_conversion_device,meta_conversion_device_brand,meta_conversion_device_city,meta_conversion_device_ip,meta_conversion_device_language,meta_conversion_discount_promotional_total,meta_conversion_hashed_email,meta_conversion_hashed_phone,meta_conversion_itemIds,meta_conversion_language,meta_conversion_mmp,meta_conversion_model,meta_conversion_payload,meta_conversion_payment_provider,meta_conversion_product_revenue,meta_conversion_return,meta_conversion_return_date,meta_conversion_sale_value,meta_conversion_tax,meta_conversion_tot_revenue,meta_conversion_tuid,meta_conversion_user_id,meta_item_affiliation,meta_item_app_name,meta_item_app_tracking,meta_item_appsflyer_sdk_version,meta_item_brand,meta_item_category2,meta_item_category3,meta_item_category4,meta_item_category5,meta_item_child_sku,meta_item_colour,meta_item_commission_bucket,meta_item_context,meta_item_credit_global,meta_item_device_brand,meta_item_device_city,meta_item_device_ip,meta_item_device_language,meta_item_dimension14,meta_item_dimension15,meta_item_dimension16,meta_item_dimension17,meta_item_dimension19,meta_item_dimension20,meta_item_dimension21,meta_item_dimension22,meta_item_dimension23,meta_item_dimension24,meta_item_dimension25,meta_item_dimension26,meta_item_dimension27,meta_item_dimension34,meta_item_dimension35,meta_item_dimension36,meta_item_dimension40,meta_item_dimension41,meta_item_dimension42,meta_item_dimension43,meta_item_dimension49,meta_item_dimension56,meta_item_dimension6,meta_item_dimension62,meta_item_dimension73,meta_item_dimension74,meta_item_discount,meta_item_discounted,meta_item_exclusive,meta_item_gbp_amount,meta_item_gender,meta_item_gross_value,meta_item_group,meta_item_in_stock,meta_item_index,meta_item_item_product_group,meta_item_list_id,meta_item_list_name,meta_item_metric1,meta_item_metric2,meta_item_metric3,meta_item_metric4,meta_item_model,meta_item_name,meta_item_parent_sku,meta_item_product,meta_item_product_identifier,meta_item_promotion_type_id,meta_item_size,meta_item_taxonomy,meta_item_tuid,meta_item_variant,meta_item_voucher
1100l2330785126,1101l338149,1011l543,20:43:00,2025-10-06,"2025-10-06 20:43:00",22:44:27,2025-10-01,"2025-10-01 22:44:27",USD,14298,,U2MYBY,"FARFETCH Middle East",digizag11,,pending,424713,14.3945,,,,287.89,existing,1101l1047152983,26767985,"Kids;Baby Boy Clothing;Shorts;Short Sets",56.81,2.8405,pending,,,SA,"2025-10-06 20:43:59",false,,Mobile,"Mobile App",CPA,Mobile,Standard,1101lBLnuHcY,1,Partnerize,,,,FFACCESS-Bronze,,,,,,m_app,,3.83,79.49,Mobile,,,,,36.86,,,,,,,,TamaraPayIn3,,,,287.88,0.00,,,,,,,,,,,,,,,4,m_app,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.27,Woman,65.33,,,,"KARL LAGERFELD KIDS",,,,,,,,,,"Ikonik Karl shorts set",,1,"3 mth",,,,
1100l2330783276,1101l338149,1011l543,20:38:00,2025-10-06,"2025-10-06 20:38:00",20:16:15,2025-10-06,"2025-10-06 20:16:15",USD,14298,,AZN8M7,"FARFETCH Middle East",digizag11,,pending,1305,22.845,,,,456.9,existing,1011l1048155385,23601479,"Women;Shoes;Pumps;Heeled Pumps",456.9,22.845,pending,,,SA,"2025-10-06 20:39:00",false,,Mobile,"Mobile App",CPA,Mobile,Standard,1110lv53c9R,1,Partnerize,,,,FFACCESS-Bronze,,,,,,m_app,,3.23,148.92,Mobile,,,,,0.00,,,,,,,,APPLEPAY,,,,456.90,0.00,,,,,,,,,,,,,,,9,m_app,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.00,Woman,588.49,,,,"DOLCE & GABBANA",,,,,,,,,,"DNA 30mm slingback pumps",,1,36,,,,
1101l2394355320,1101l338149,1011l543,04:49:00,2025-10-06,"2025-10-06 04:49:00",06:29:20,2025-10-05,"2025-10-05 06:29:20",USD,14298,,W9NZBC,"FARFETCH Middle East",digizag11,,pending,80380,13.2495,,,,264.99,existing,1100l1044784228,23930795,Men;Accessories;Sunglasses,264.99,13.2495,pending,,,SA,"2025-10-06 04:49:15",false,,Mobile,"Mobile App",CPA,Mobile,Standard,1101lBLISR24,1,Partnerize,,,,FFACCESS-Bronze,,,,,,m_app,,2.48,72.32,Mobile,,,,,0.00,,,,,,,,TamaraPayIn3,,,,264.99,0.00,,,,,,,,,,,,,,,10,m_app,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.19,Man,319.98,,,,"PRADA EYEWEAR",,,,,,,,,,"double bridge rectangle-frame sunglasses",,0,"One Size",,,,
1101l2393782934,1101l338149,1011l543,22:23:00,2025-10-04,"2025-10-04 22:23:00",22:12:36,2025-10-04,"2025-10-04 22:12:36",USD,14298,,2WFZDN,"FARFETCH Middle East",digizag11,,pending,624,29.6245,,,,592.49,existing,1110l27420479,20013325,Men;Jewellery;Bracelets,183.41,9.1705,pending,,,SA,"2025-10-04 22:23:48",false,,Mobile,"Mobile App",CPA,Mobile,Standard,1100lByAWPpy,1,Partnerize,,,,FFACCESS-Bronze,,,,,,m_app,,1.89,134.51,Mobile,,,,,105.73,,,,,,,,TamaraPayIn3,,,,592.50,0.00,,,,,,,,,,,,,,,9,m_app,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.48,Woman,210.92,,,,"LE GRAMME",,,,,,,,,,"2,5g sterling silver cord bracelet",,0,"One Size",,,,
1101l2393782934,1101l338149,1011l543,22:23:00,2025-10-04,"2025-10-04 22:23:00",22:12:36,2025-10-04,"2025-10-04 22:12:36",USD,14298,,2WFZDN,"FARFETCH Middle East",digizag11,,pending,624,29.6245,,,,592.49,existing,1110l27420480,29299780,Women;Shoes;Trainers;Low-Tops,147.07,7.3535,pending,,,SA,"2025-10-04 22:23:48",false,,Mobile,"Mobile App",CPA,Mobile,Standard,1100lByAWPpy,1,Partnerize,,,,FFACCESS-Bronze,,,,,,m_app,,1.89,134.51,Mobile,,,,,105.73,,,,,,,,TamaraPayIn3,,,,592.50,0.00,,,,,,,,,,,,,,,10,m_app,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.45,Woman,181.59,,,,NIKE,,,,,,,,,,"Zoom Vomero 5 ""Coconut Milk Game Royal"" sneakers",,0,7,,,,
1101l2393782934,1101l338149,1011l543,22:23:00,2025-10-04,"2025-10-04 22:23:00",22:12:36,2025-10-04,"2025-10-04 22:12:36",USD,14298,,2WFZDN,"FARFETCH Middle East",digizag11,,pending,624,29.6245,,,,592.49,existing,1110l27420481,20190824,Men;Shoes;Loafers,150.5,7.525,pending,,,SA,"2025-10-04 22:23:48",false,,Mobile,"Mobile App",CPA,Mobile,Standard,1100lByAWPpy,1,Partnerize,,,,FFACCESS-Bronze,,,,,,m_app,,1.89,134.51,Mobile,,,,,105.73,,,,,,,,TamaraPayIn3,,,,592.50,0.00,,,,,,,,,,,,,,,6,m_app,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.00,Man,242.91,,,,CAMPER,,,,,,,,,,"Walden leather loafers",,0,39,,,,
1101l2393782934,1101l338149,1011l543,22:23:00,2025-10-04,"2025-10-04 22:23:00",22:12:36,2025-10-04,"2025-10-04 22:12:36",USD,14298,,2WFZDN,"FARFETCH Middle East",digizag11,,pending,624,29.6245,,,,592.49,existing,1110l27420482,28367638,Men;Shoes;Trainers;Low-Tops,111.51,5.5755,pending,,,SA,"2025-10-04 22:23:48",false,,Mobile,"Mobile App",CPA,Mobile,Standard,1100lByAWPpy,1,Partnerize,,,,FFACCESS-Bronze,,,,,,m_app,,1.89,134.51,Mobile,,,,,105.73,,,,,,,,TamaraPayIn3,,,,592.50,0.00,,,,,,,,,,,,,,,10,m_app,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.98,Woman,179.99,,,,ASICS,,,,,,,,,,"GT-2160 ""Pure Silver/White"" sneakers",,0,7,,,,
1101l2393771591,1101l338149,1011l543,21:25:00,2025-10-04,"2025-10-04 21:25:00",19:46:35,2025-10-04,"2025-10-04 19:46:35",USD,14298,,4N2Z3G,"FARFETCH Middle East",digizag11,,pending,5905,5.6665,,,,113.33,existing,1011l1047919018,31923986,Men;Shoes;Trainers;Low-Tops,113.33,5.6665,pending,,,SA,"2025-10-04 21:25:28",false,,Mobile,"Mobile App",CPA,Mobile,Standard,1100lByreDfx,1,Partnerize,,,,FFACCESS-Bronze,,,,,,m_app,,1.89,41.19,Mobile,,,,,45.73,,,,,,,,APPLEPAY,,,,113.33,0.00,,,,,,,,,,,,,,,10,m_app,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.33,Woman,182.92,,,,"NEW BALANCE",,,,,,,,,,"204L mesh sneakers",,0,6.5,,,,
1011l2395003488,1101l338149,1011l543,17:23:00,2025-10-04,"2025-10-04 17:23:00",17:19:35,2025-10-04,"2025-10-04 17:19:35",USD,14298,,9PZ5KW,"FARFETCH Middle East",digizag11,,pending,205,7.8905,,,,157.81,existing,1011l1047899026,31004455,"Women;Bags;Tote Bags",157.81,7.8905,pending,,,SA,"2025-10-04 17:23:18",false,,Mobile,"Mobile App",CPA,Mobile,Standard,1101lBLG8xBY,1,Partnerize,,,,FFACCESS-Gold,,,,,,m_app,,0.00,36.57,Mobile,,,,,0.00,,,,,,,,APPLEPAY,,,,157.81,0.00,,,,,,,,,,,,,,,12,m_app,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.44,Woman,194.38,,,,LACOSTE,,,,,,,,,,"logo-embroidered tote bag",,0,"One Size",,,,
1101l2393535262,1101l338149,1011l543,10:04:00,2025-10-04,"2025-10-04 10:04:00",08:09:17,2025-10-04,"2025-10-04 08:09:17",USD,14298,,6MPAAM,"FARFETCH Middle East",digizag11,,pending,6883,6.8615,,,,137.23,existing,1110l27355521,30914819,Men;Shoes;Trainers;Low-Tops,137.23,6.8615,pending,,,SA,"2025-10-04 10:05:05",false,,Mobile,"Mobile App",CPA,Mobile,Standard,1011lBFG6jnf,1,Partnerize,,,,FFACCESS-Bronze,,,,,,m_app,,3.33,49.95,Mobile,,,,,0.00,,,,,,,,TamaraPayIn3,,,,137.23,0.00,,,,,,,,,,,,,,,10,m_app,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.12,Woman,169.85,,,,"NEW BALANCE",,,,,,,,,,"740 ""Sea Salt/Arid Stone/Silver Metallic/Mushroom"" sneakers",,0,8,,,,
