conversion_id,publisher_id,campaign_id,conversion_time,conversion_date,conversion_date_time,click_time,click_date,click_date_time,currency,publisher_reference,advertiser_reference,conversion_reference,campaign_title,publisher_name,source_referer,conversion_status,conversion_lag,publisher_commission,creative_type,creative_id,specific_creative_id,value,customer_type,conversion_item_id,sku,category,item_value,item_publisher_commission,item_status,publisher_self_bill_id,reject_reason,country,last_update,payable,voucher_codes,ref_device,ref_user_context,ref_partnership_model,ref_traffic_source,ref_conversion_metric,clickref,quantity,ref_origin,payment_status,self_bill_request_date,self_bill_release_date,meta_conversion_access_tier,meta_conversion_app_name,meta_conversion_app_tracking,meta_conversion_appsflyer_sdk_version,meta_conversion_attribution,meta_conversion_contents,meta_conversion_context,meta_conversion_customer_repeat_visits,meta_conversion_ddp_ship_total,meta_conversion_delivery_costs,meta_conversion_device,meta_conversion_device_brand,meta_conversion_device_city,meta_conversion_device_ip,meta_conversion_device_language,meta_conversion_discount_promotional_total,meta_conversion_hashed_email,meta_conversion_hashed_phone,meta_conversion_itemIds,meta_conversion_language,meta_conversion_mmp,meta_conversion_model,meta_conversion_payload,meta_conversion_payment_provider,meta_conversion_product_revenue,meta_conversion_return,meta_conversion_return_date,meta_conversion_sale_value,meta_conversion_tax,meta_conversion_tot_revenue,meta_conversion_tuid,meta_conversion_user_id,meta_item_affiliation,meta_item_app_name,meta_item_app_tracking,meta_item_appsflyer_sdk_version,meta_item_brand,meta_item_category2,meta_item_category3,meta_item_category4,meta_item_category5,meta_item_child_sku,meta_item_colour,meta_item_commission_bucket,meta_item_context,meta_item_credit_global,meta_item_device_brand,meta_item_device_city,meta_item_device_ip,meta_item_device_language,meta_item_dimension14,meta_item_dimension15,meta_item_dimension16,meta_item_dimension17,meta_item_dimension19,meta_item_dimension20,meta_item_dimension21,meta_item_dimension22,meta_item_dimension23,meta_item_dimension24,meta_item_dimension25,meta_item_dimension26,meta_item_dimension27,meta_item_dimension34,meta_item_dimension35,meta_item_dimension36,meta_item_dimension40,meta_item_dimension41,meta_item_dimension42,meta_item_dimension43,meta_item_dimension49,meta_item_dimension56,meta_item_dimension6,meta_item_dimension62,meta_item_dimension73,meta_item_dimension74,meta_item_discount,meta_item_discounted,meta_item_exclusive,meta_item_gbp_amount,meta_item_gender,meta_item_gross_value,meta_item_group,meta_item_in_stock,meta_item_index,meta_item_item_product_group,meta_item_list_id,meta_item_list_name,meta_item_metric1,meta_item_metric2,meta_item_metric3,meta_item_metric4,meta_item_model,meta_item_name,meta_item_parent_sku,meta_item_product,meta_item_product_identifier,meta_item_promotion_type_id,meta_item_size,meta_item_taxonomy,meta_item_tuid,meta_item_variant,meta_item_voucher
1110l29498885,1101l338149,1100l6230,22:48:15,2025-07-03,"2025-07-03 22:48:15",,,,USD,,,APPORKWT80036007321588,"Level Shoes Global",digizag11,,pending,0,103.1795,,,,1031.7952,new,1101l1032339300,324926441836,SHOES,1031.7952,103.1795,pending,,,KW,"2025-07-04 04:08:29",false,DH40,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AMINA MUADDI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,PUMPS,,,
1011l2359032295,1101l338149,1100l6230,21:13:36,2025-07-03,"2025-07-03 21:13:36",,,,USD,,,ORKSA80034007348235,"Level Shoes Global",digizag11,,pending,0,8.9698,,,,89.6976,new,1110l12888018,052427131092,SHOES,89.6976,8.9698,pending,,,SA,"2025-07-04 03:08:33",false,DH40,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEW BALANCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOY,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1110l29384746,1101l338149,1101l6232,21:07:39,2025-07-03,"2025-07-03 21:07:39",,,,USD,,,BAE17794313,Bloomingdales,digizag11,,pending,0,3.0804,,,,38.5052,,1110l12851567,217842533,,38.5052,3.0804,pending,,,AE,"2025-07-03 21:07:49",false,TT54,Mobile,"Mobile App","Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,m_app,,,,mobile,,,,,,bead9e4eee9ff8c6651d3b59601a8ec141d596c79a151976d6dfb580b8fb446e,adc14ab7f02f7288f3f08defb0326d2a1d5fef8ee91ba4289d12e501ceccc114,"[""217842533""]",ar_AE,adjust,,,,141.43,,,,,173.5,,02255309,,,,,"Cz By Kenneth Jay Lane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,TT54
1110l29433768,1101l338149,1100l6230,20:37:44,2025-07-03,"2025-07-03 20:37:44",,,,USD,,,APPORKSA80034007316735,"Level Shoes Global",digizag11,,pending,0,20.7764,,,,207.7644,new,1101l1032330315,268926650589,SHOES,207.7644,20.7764,pending,,,SA,"2025-07-04 02:08:39",false,DH135,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARRETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,,,,,,,,,,,SLIPPERS,,,
1110l29375406,1101l338149,1011l543,20:25:00,2025-07-03,"2025-07-03 20:25:00",09:58:40,2025-06-15,"2025-06-15 09:58:40",USD,14298,,C9ALWU,"FARFETCH Middle East",digizag11,,pending,1592780,37.76,,,,755.2,new,1011l1033396856,19644639,"Women;Bags;Shoulder Bags",755.2,37.76,pending,,,SA,"2025-07-03 20:25:54",false,,Mobile,"Mobile App",CPA,Mobile,Standard,1101lBrfBNqW,1,Partnerize,,,,FFACCESS-Bronze,,,,,,m_app,,2.48,174.03,Mobile,,,,,0.00,,,,,,,,TamaraPayIn3,,,,755.20,0.00,,,,,,,,,,,,,,,12,m_app,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.08,Woman,911.90,,,,MARSÈLL,,,,,,,,,,"leather embossed-logo shoulder bag",,2,"One Size",,,,
1011l2358975203,1101l338149,1100l6230,16:27:36,2025-07-03,"2025-07-03 16:27:36",,,,USD,,,APPENKSA80033007347320,"Level Shoes Global",digizag11,,pending,0,12.3074,,,,123.0736,new,1011l1033409545,052727374905,SHOES,123.0736,12.3074,pending,,,SA,"2025-07-03 22:08:35",false,KYT,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1100l2287005458,1101l338149,1100l6230,16:26:59,2025-07-03,"2025-07-03 16:26:59",,,,USD,,,APPORKSA80034006564101,"Level Shoes Global",digizag11,,pending,0,15.8536,,,,317.0728,existing,1110l12858462,054827343727,SHOES,129.3328,6.4666,pending,,,SA,"2025-07-03 22:08:35",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCHUTZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,SANDALS,,,
1100l2287005458,1101l338149,1100l6230,16:26:59,2025-07-03,"2025-07-03 16:26:59",,,,USD,,,APPORKSA80034006564101,"Level Shoes Global",digizag11,,pending,0,15.8536,,,,317.0728,existing,1110l12858463,052427304744,SHOES,187.74,9.387,pending,,,SA,"2025-07-03 22:08:35",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEW BALANCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ADULT-UNISEX"", ""MEN"", ""WOMEN",,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1011l2358972939,1101l338149,1100l6230,16:15:18,2025-07-03,"2025-07-03 16:15:18",,,,USD,,,APPORKSA80034007351711,"Level Shoes Global",digizag11,,pending,0,9.8042,,,,98.0423,new,1101l1032306631,031626351536,ACCESSORIES,98.0423,9.8042,pending,,,SA,"2025-07-03 22:08:35",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TORY BURCH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,JEWELRY,,,
1100l2286982292,1101l338149,1100l6230,15:43:17,2025-07-03,"2025-07-03 15:43:17",,,,USD,,,APPENKSA80033007347626,"Level Shoes Global",digizag11,,pending,0,29.0995,,,,581.9892,existing,1100l1030031977,081526925539,SHOES,581.9892,29.0995,pending,,,SA,"2025-07-03 21:08:44",false,DH135,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GOLDEN GOOSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
