conversion_id,publisher_id,campaign_id,conversion_time,conversion_date,conversion_date_time,click_time,click_date,click_date_time,currency,publisher_reference,advertiser_reference,conversion_reference,campaign_title,publisher_name,source_referer,conversion_status,conversion_lag,publisher_commission,creative_type,creative_id,specific_creative_id,value,customer_type,conversion_item_id,sku,category,item_value,item_publisher_commission,item_status,publisher_self_bill_id,reject_reason,country,last_update,payable,voucher_codes,ref_device,ref_user_context,ref_partnership_model,ref_traffic_source,ref_conversion_metric,clickref,quantity,ref_origin,payment_status,self_bill_request_date,self_bill_release_date,meta_conversion_access_tier,meta_conversion_app_name,meta_conversion_app_tracking,meta_conversion_appsflyer_sdk_version,meta_conversion_attribution,meta_conversion_contents,meta_conversion_context,meta_conversion_customer_repeat_visits,meta_conversion_ddp_ship_total,meta_conversion_delivery_costs,meta_conversion_device,meta_conversion_device_brand,meta_conversion_device_city,meta_conversion_device_ip,meta_conversion_device_language,meta_conversion_discount_promotional_total,meta_conversion_hashed_email,meta_conversion_hashed_phone,meta_conversion_itemIds,meta_conversion_language,meta_conversion_mmp,meta_conversion_model,meta_conversion_payload,meta_conversion_payment_provider,meta_conversion_product_revenue,meta_conversion_return,meta_conversion_return_date,meta_conversion_sale_value,meta_conversion_tax,meta_conversion_tot_revenue,meta_conversion_tuid,meta_conversion_user_id,meta_item_affiliation,meta_item_app_name,meta_item_app_tracking,meta_item_appsflyer_sdk_version,meta_item_brand,meta_item_category2,meta_item_category3,meta_item_category4,meta_item_category5,meta_item_child_sku,meta_item_colour,meta_item_commission_bucket,meta_item_context,meta_item_credit_global,meta_item_device_brand,meta_item_device_city,meta_item_device_ip,meta_item_device_language,meta_item_dimension14,meta_item_dimension15,meta_item_dimension16,meta_item_dimension17,meta_item_dimension19,meta_item_dimension20,meta_item_dimension21,meta_item_dimension22,meta_item_dimension23,meta_item_dimension24,meta_item_dimension25,meta_item_dimension26,meta_item_dimension27,meta_item_dimension34,meta_item_dimension35,meta_item_dimension36,meta_item_dimension40,meta_item_dimension41,meta_item_dimension42,meta_item_dimension43,meta_item_dimension49,meta_item_dimension56,meta_item_dimension6,meta_item_dimension62,meta_item_dimension73,meta_item_dimension74,meta_item_discount,meta_item_discounted,meta_item_exclusive,meta_item_gbp_amount,meta_item_gender,meta_item_gross_value,meta_item_group,meta_item_in_stock,meta_item_index,meta_item_item_product_group,meta_item_list_id,meta_item_list_name,meta_item_metric1,meta_item_metric2,meta_item_metric3,meta_item_metric4,meta_item_model,meta_item_name,meta_item_parent_sku,meta_item_product,meta_item_product_identifier,meta_item_promotion_type_id,meta_item_size,meta_item_taxonomy,meta_item_tuid,meta_item_variant,meta_item_voucher
1011l2385888478,1101l338149,1100l6230,21:46:58,2025-09-12,"2025-09-12 21:46:58",,,,"AED (from USD)",,,APPORKSA80034007787314,"Level Shoes Global",digizag11,,pending,0,116.4072,,,,1164.0716,new,1011l1044651269,130426469875,SHOES,1164.0716,116.4072,pending,,,SA,"2025-09-13 01:20:26",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1101l2384015256,1101l338149,1100l6230,14:54:10,2025-09-12,"2025-09-12 14:54:10",,,,"AED (from USD)",,,APPENKSA80033007397125,"Level Shoes Global",digizag11,,pending,0,116.2791,,,,2325.5735,existing,1011l1044605099,423727376978,SHOES,740.3092,37.0155,pending,,,SA,"2025-09-12 17:20:17",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1101l2384015256,1101l338149,1100l6230,14:54:10,2025-09-12,"2025-09-12 14:54:10",,,,"AED (from USD)",,,APPENKSA80033007397125,"Level Shoes Global",digizag11,,pending,0,116.2791,,,,2325.5735,existing,1011l1044605100,052427304283,SHOES,559.054,27.9529,pending,,,SA,"2025-09-12 17:20:17",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEW BALANCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1101l2384015256,1101l338149,1100l6230,14:54:10,2025-09-12,"2025-09-12 14:54:10",,,,"AED (from USD)",,,APPENKSA80033007397125,"Level Shoes Global",digizag11,,pending,0,116.2791,,,,2325.5735,existing,1011l1044605101,563027226337,SHOES,1026.2103,51.3107,pending,,,SA,"2025-09-12 17:20:17",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"THE LLINE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,"FLAT SHOES",,,
1110l62149525,1101l338149,1100l6230,10:51:18,2025-09-12,"2025-09-12 10:51:18",,,,"AED (from USD)",,,APPORKSA80034007696938,"Level Shoes Global",digizag11,,pending,0,24.8929,,,,497.8599,existing,1101l1043532286,052427445837,SHOES,497.8599,24.8929,pending,,,SA,"2025-09-12 13:20:08",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEW BALANCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNISEX,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1101l2383902006,1101l338149,1100l6230,10:41:19,2025-09-12,"2025-09-12 10:41:19",,,,"AED (from USD)",,,APPENUAE80031007672691,"Level Shoes Global",digizag11,,pending,0,17.1432,,,,342.8602,existing,1110l24033555,048423077902,SHOES,171.4301,8.5716,pending,,,AE,"2025-09-12 12:20:17",false,DH33,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONVERSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNISEX,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1101l2383902006,1101l338149,1100l6230,10:41:19,2025-09-12,"2025-09-12 10:41:19",,,,"AED (from USD)",,,APPENUAE80031007672691,"Level Shoes Global",digizag11,,pending,0,17.1432,,,,342.8602,existing,1110l24033556,048423159439,SHOES,171.4301,8.5716,pending,,,AE,"2025-09-12 12:20:17",false,DH33,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CONVERSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNISEX,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1100l2320260387,1101l338149,1100l6230,07:43:35,2025-09-12,"2025-09-12 07:43:35",,,,"AED (from USD)",,,APPENUAE80031007775544,"Level Shoes Global",digizag11,,pending,0,26.5716,,,,531.4298,existing,1100l1041244636,578627249301,SHOES,531.4298,26.5716,pending,,,AE,"2025-09-12 10:29:19",false,DG44,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TONY BIANCO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,MULES,,,
1110l61926717,1101l338149,1100l6230,19:23:33,2025-09-11,"2025-09-11 19:23:33",,,,"AED (from USD)",,,APPORKSA80034007749919,"Level Shoes Global",digizag11,,pending,0,28.3396,,,,566.7901,existing,1011l1044505138,095927283480,SHOES,566.7901,28.3396,pending,,,SA,"2025-09-12 01:21:42",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNISEX,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1100l2320130356,1101l338149,1100l6230,15:23:23,2025-09-11,"2025-09-11 15:23:23",,,,"AED (from USD)",,,APPORKSA80034007690632,"Level Shoes Global",digizag11,,pending,0,57.446,,,,574.4602,new,1110l23972218,054526607459,SHOES,574.4602,57.446,pending,,,SA,"2025-09-12 01:21:14",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SAM EDELMAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,"FLAT SHOES",,,
