conversion_id,publisher_id,campaign_id,conversion_time,conversion_date,conversion_date_time,click_time,click_date,click_date_time,currency,publisher_reference,advertiser_reference,conversion_reference,campaign_title,publisher_name,source_referer,conversion_status,conversion_lag,publisher_commission,creative_type,creative_id,specific_creative_id,value,customer_type,conversion_item_id,sku,category,item_value,item_publisher_commission,item_status,publisher_self_bill_id,reject_reason,country,last_update,payable,voucher_codes,ref_device,ref_user_context,ref_partnership_model,ref_traffic_source,ref_conversion_metric,clickref,quantity,ref_origin,payment_status,self_bill_request_date,self_bill_release_date,meta_conversion_access_tier,meta_conversion_app_name,meta_conversion_app_tracking,meta_conversion_appsflyer_sdk_version,meta_conversion_attribution,meta_conversion_contents,meta_conversion_context,meta_conversion_customer_repeat_visits,meta_conversion_ddp_ship_total,meta_conversion_delivery_costs,meta_conversion_device,meta_conversion_device_brand,meta_conversion_device_city,meta_conversion_device_ip,meta_conversion_device_language,meta_conversion_discount_promotional_total,meta_conversion_hashed_email,meta_conversion_hashed_phone,meta_conversion_itemIds,meta_conversion_language,meta_conversion_mmp,meta_conversion_model,meta_conversion_payload,meta_conversion_payment_provider,meta_conversion_product_revenue,meta_conversion_return,meta_conversion_return_date,meta_conversion_sale_value,meta_conversion_tax,meta_conversion_tot_revenue,meta_conversion_tuid,meta_conversion_user_id,meta_item_affiliation,meta_item_app_name,meta_item_app_tracking,meta_item_appsflyer_sdk_version,meta_item_brand,meta_item_category2,meta_item_category3,meta_item_category4,meta_item_category5,meta_item_child_sku,meta_item_colour,meta_item_commission_bucket,meta_item_context,meta_item_credit_global,meta_item_device_brand,meta_item_device_city,meta_item_device_ip,meta_item_device_language,meta_item_dimension14,meta_item_dimension15,meta_item_dimension16,meta_item_dimension17,meta_item_dimension19,meta_item_dimension20,meta_item_dimension21,meta_item_dimension22,meta_item_dimension23,meta_item_dimension24,meta_item_dimension25,meta_item_dimension26,meta_item_dimension27,meta_item_dimension34,meta_item_dimension35,meta_item_dimension36,meta_item_dimension40,meta_item_dimension41,meta_item_dimension42,meta_item_dimension43,meta_item_dimension49,meta_item_dimension56,meta_item_dimension6,meta_item_dimension62,meta_item_dimension73,meta_item_dimension74,meta_item_discount,meta_item_discounted,meta_item_exclusive,meta_item_gbp_amount,meta_item_gender,meta_item_gross_value,meta_item_group,meta_item_in_stock,meta_item_index,meta_item_item_product_group,meta_item_list_id,meta_item_list_name,meta_item_metric1,meta_item_metric2,meta_item_metric3,meta_item_metric4,meta_item_model,meta_item_name,meta_item_parent_sku,meta_item_product,meta_item_product_identifier,meta_item_promotion_type_id,meta_item_size,meta_item_taxonomy,meta_item_tuid,meta_item_variant,meta_item_voucher
1011l2390300871,1101l338149,1100l6230,22:01:24,2025-09-24,"2025-09-24 22:01:24",,,,"AED (from USD)",,,APPORKSA80034007850268,"Level Shoes Global",digizag11,,pending,0,173.8679,,,,1738.6801,new,1110l25841942,142924048005,SHOES,1738.6801,173.8679,pending,,,SA,"2025-09-25 01:20:16",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MALONE SOULIERS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,MULES,,,
1110l67957117,1101l338149,1100l6230,17:53:47,2025-09-24,"2025-09-24 17:53:47",,,,"AED (from USD)",,,APPENKSA80033007849608,"Level Shoes Global",digizag11,,pending,0,361.6428,,,,3616.4275,new,1100l1043043493,8056810718767,SHOES,3233.5198,323.3519,pending,,,SA,"2025-09-24 20:20:07",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DOLCE & GABBANA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,,,,,,,,,,,LOAFERS,,,
1110l67957117,1101l338149,1100l6230,17:53:47,2025-09-24,"2025-09-24 17:53:47",,,,"AED (from USD)",,,APPENKSA80033007849608,"Level Shoes Global",digizag11,,pending,0,361.6428,,,,3616.4275,new,1100l1043043494,330224964879,SHOES,382.9077,38.291,pending,,,SA,"2025-09-24 20:20:07",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIRKENSTOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,,,,,,,,,,,SANDALS,,,
1011l2390085364,1101l338149,1100l6230,15:27:51,2025-09-24,"2025-09-24 15:27:51",,,,"AED (from USD)",,,APPORKSA80034007849075,"Level Shoes Global",digizag11,,pending,0,22.5918,,,,451.8383,existing,1110l25790985,431427201554,SHOES,451.8383,22.5918,pending,,,SA,"2025-09-24 17:20:18",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HOKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNISEX,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1011l2390085349,1101l338149,1100l6230,14:36:21,2025-09-24,"2025-09-24 14:36:21",,,,"AED (from USD)",,,APPORKSA80034007845918,"Level Shoes Global",digizag11,,pending,0,56.6714,,,,566.713,new,1101l1045290710,095927064088,SHOES,566.713,56.6714,pending,,,SA,"2025-09-24 17:20:18",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNISEX,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1110l67805453,1101l338149,1100l6230,12:39:35,2025-09-24,"2025-09-24 12:39:35",,,,"AED (from USD)",,,APPORKSA80034007847998,"Level Shoes Global",digizag11,,pending,0,150.8902,,,,1508.9002,new,1011l1046293775,423727377037,SHOES,811.9001,81.1902,pending,,,SA,"2025-09-24 15:20:17",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1110l67805453,1101l338149,1100l6230,12:39:35,2025-09-24,"2025-09-24 12:39:35",,,,"AED (from USD)",,,APPORKSA80034007847998,"Level Shoes Global",digizag11,,pending,0,150.8902,,,,1508.9002,new,1011l1046293776,052727374171,SHOES,582.11,58.211,pending,,,SA,"2025-09-24 15:20:17",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1110l67805453,1101l338149,1100l6230,12:39:35,2025-09-24,"2025-09-24 12:39:35",,,,"AED (from USD)",,,APPORKSA80034007847998,"Level Shoes Global",digizag11,,pending,0,150.8902,,,,1508.9002,new,1011l1046293777,423727376411,ACCESSORIES,114.8901,11.489,pending,,,SA,"2025-09-24 15:20:17",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNISEX,,,,,,,,,,,,,,,,,,,SOCKS,,,
1100l2325481778,1101l338149,1100l6230,12:20:47,2025-09-24,"2025-09-24 12:20:47",,,,"AED (from USD)",,,APPORKSA80034007739473,"Level Shoes Global",digizag11,,pending,0,84.253,,,,842.5303,new,1110l25776564,052427306091,SHOES,413.6102,41.3612,pending,,,SA,"2025-09-24 15:20:17",false,KYT,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEW BALANCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOY,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1100l2325481778,1101l338149,1100l6230,12:20:47,2025-09-24,"2025-09-24 12:20:47",,,,"AED (from USD)",,,APPORKSA80034007739473,"Level Shoes Global",digizag11,,pending,0,84.253,,,,842.5303,new,1110l25776565,052427306104,SHOES,428.9201,42.8919,pending,,,SA,"2025-09-24 15:20:17",false,KYT,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEW BALANCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOY,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
