conversion_id,publisher_id,campaign_id,conversion_time,conversion_date,conversion_date_time,click_time,click_date,click_date_time,currency,publisher_reference,advertiser_reference,conversion_reference,campaign_title,publisher_name,source_referer,conversion_status,conversion_lag,publisher_commission,creative_type,creative_id,specific_creative_id,value,customer_type,conversion_item_id,sku,category,item_value,item_publisher_commission,item_status,publisher_self_bill_id,reject_reason,country,last_update,payable,voucher_codes,ref_device,ref_user_context,ref_partnership_model,ref_traffic_source,ref_conversion_metric,clickref,quantity,ref_origin,payment_status,self_bill_request_date,self_bill_release_date,meta_conversion_access_tier,meta_conversion_app_name,meta_conversion_app_tracking,meta_conversion_appsflyer_sdk_version,meta_conversion_attribution,meta_conversion_contents,meta_conversion_context,meta_conversion_customer_repeat_visits,meta_conversion_ddp_ship_total,meta_conversion_delivery_costs,meta_conversion_device,meta_conversion_device_brand,meta_conversion_device_city,meta_conversion_device_ip,meta_conversion_device_language,meta_conversion_discount_promotional_total,meta_conversion_hashed_email,meta_conversion_hashed_phone,meta_conversion_itemIds,meta_conversion_language,meta_conversion_mmp,meta_conversion_model,meta_conversion_payload,meta_conversion_payment_provider,meta_conversion_product_revenue,meta_conversion_return,meta_conversion_return_date,meta_conversion_sale_value,meta_conversion_tax,meta_conversion_tot_revenue,meta_conversion_tuid,meta_conversion_user_id,meta_item_affiliation,meta_item_app_name,meta_item_app_tracking,meta_item_appsflyer_sdk_version,meta_item_brand,meta_item_category2,meta_item_category3,meta_item_category4,meta_item_category5,meta_item_child_sku,meta_item_colour,meta_item_commission_bucket,meta_item_context,meta_item_credit_global,meta_item_device_brand,meta_item_device_city,meta_item_device_ip,meta_item_device_language,meta_item_dimension14,meta_item_dimension15,meta_item_dimension16,meta_item_dimension17,meta_item_dimension19,meta_item_dimension20,meta_item_dimension21,meta_item_dimension22,meta_item_dimension23,meta_item_dimension24,meta_item_dimension25,meta_item_dimension26,meta_item_dimension27,meta_item_dimension34,meta_item_dimension35,meta_item_dimension36,meta_item_dimension40,meta_item_dimension41,meta_item_dimension42,meta_item_dimension43,meta_item_dimension49,meta_item_dimension56,meta_item_dimension6,meta_item_dimension62,meta_item_dimension73,meta_item_dimension74,meta_item_discount,meta_item_discounted,meta_item_exclusive,meta_item_gbp_amount,meta_item_gender,meta_item_gross_value,meta_item_group,meta_item_in_stock,meta_item_index,meta_item_item_product_group,meta_item_list_id,meta_item_list_name,meta_item_metric1,meta_item_metric2,meta_item_metric3,meta_item_metric4,meta_item_model,meta_item_name,meta_item_parent_sku,meta_item_product,meta_item_product_identifier,meta_item_promotion_type_id,meta_item_size,meta_item_taxonomy,meta_item_tuid,meta_item_variant,meta_item_voucher
1100l2314662754,1101l338149,1100l6230,18:57:35,2025-08-30,"2025-08-30 18:57:35",,,,USD,,,APPORKSA80034007556162,"Level Shoes Global",digizag11,,pending,0,0,,,,0,new,1110l21830300,095927064074,SHOES,0,0,pending,,,SA,"2025-08-31 01:10:52",false,DH135,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1100l2314662466,1101l338149,1100l6230,17:11:45,2025-08-30,"2025-08-30 17:11:45",,,,USD,,,APPENKSA80033007369461,"Level Shoes Global",digizag11,,pending,0,14.0837,,,,281.6746,existing,1110l21830164,495426370723,SHOES,281.6746,14.0837,pending,,,SA,"2025-08-31 01:10:30",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCAROSSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,"FLAT SHOES",,,
1100l2314662466,1101l338149,1100l6230,17:11:45,2025-08-30,"2025-08-30 17:11:45",,,,USD,,,APPENKSA80033007369461,"Level Shoes Global",digizag11,,pending,0,14.0837,,,,281.6746,existing,1110l21830165,080827163216,SHOES,0,0,pending,,,SA,"2025-08-31 01:10:30",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DRIES VAN NOTEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1110l56817039,1101l338149,1100l6230,16:05:49,2025-08-30,"2025-08-30 16:05:49",,,,USD,,,APPORKSA80034007716262,"Level Shoes Global",digizag11,,pending,0,0,,,,0,new,1101l1041320331,095927283508,SHOES,0,0,pending,,,SA,"2025-08-31 01:10:21",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNISEX,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1011l2380282988,1101l338149,1100l6230,15:38:33,2025-08-30,"2025-08-30 15:38:33",,,,USD,,,APPENKSA80033007719897,"Level Shoes Global",digizag11,,pending,0,6.6768,,,,133.5357,existing,1110l21830094,052426748659,SHOES,133.5357,6.6768,pending,,,SA,"2025-08-31 01:10:21",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEW BALANCE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNISEX,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1100l2314662311,1101l338149,1100l6230,13:59:33,2025-08-30,"2025-08-30 13:59:33",,,,USD,,,APPORKSA80034007720242,"Level Shoes Global",digizag11,,pending,0,3.86,,,,77.2008,existing,1110l21830072,061527386719,SHOES,77.2008,3.86,pending,,,SA,"2025-08-31 01:10:08",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLO RALPH LAUREN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOY,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
1110l56816981,1101l338149,1100l6230,13:47:15,2025-08-30,"2025-08-30 13:47:15",,,,USD,,,APPORKSA80034007704231,"Level Shoes Global",digizag11,,pending,0,5.2161,,,,104.3213,existing,1100l1039050363,330224964880,SHOES,104.3213,5.2161,pending,,,SA,"2025-08-31 01:10:08",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIRKENSTOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,,,,,,,,,,,SANDALS,,,
1110l56816981,1101l338149,1100l6230,13:47:15,2025-08-30,"2025-08-30 13:47:15",,,,USD,,,APPORKSA80034007704231,"Level Shoes Global",digizag11,,pending,0,5.2161,,,,104.3213,existing,1100l1039050364,330226955212,SHOES,0,0,pending,,,SA,"2025-08-31 01:10:08",false,KYF,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIRKENSTOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNISEX,,,,,,,,,,,,,,,,,,,"FLAT SHOES",,,
1110l56816912,1101l338149,1100l6230,12:32:51,2025-08-30,"2025-08-30 12:32:51",,,,USD,,,ORKSA80033007719881,"Level Shoes Global",digizag11,,pending,0,35.6787,,,,356.7869,new,1110l21830029,560127105603,BAGS,356.7869,35.6787,pending,,,SA,"2025-08-31 01:09:42",false,DH135,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DRAGON DIFFUSION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WOMEN,,,,,,,,,,,,,,,,,,,"SHOULDER BAGS",,,
1110l56816881,1101l338149,1100l6230,11:50:21,2025-08-30,"2025-08-30 11:50:21",,,,USD,,,APPENKSA80033007707000,"Level Shoes Global",digizag11,,pending,0,18.1522,,,,181.5221,new,1110l21830032,095927271781,SHOES,181.5221,18.1522,pending,,,SA,"2025-08-31 01:09:42",false,DH135,Other,Other,"Exclusive Code",Affiliate,Standard,,1,Partnerize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNISEX,,,,,,,,,,,,,,,,,,,SNEAKERS,,,
